X,Y,Name,Description,Date,Zone,Diameter,Length,Image
-74.17673,40.76738,Medium Dead Tree,"Katie Nguyen - Medium diameter, medium length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT-FbD4sri0y6aq2isO5fpWxjtrZt0EmlBoiBcCWhmsKSwXM81ibO5-M3HiYuvdMaaAjLnt-w4OMplSwsETtyse70RF8eV6lQQMLfWoK0XqPsdpVOjeZxiwyrzGXze-1QUnumcsmC2UkT7SfoA9BxZ4V434MEbMYAYc9jW4szsAsdQmKk2SeR3c4kol8aOn3k3wN-cd-fkL8Q?authuser=0&fife=s16383
-74.17657,40.76746,snag in water,Alzia Mujahid (February 5) Medium: Anything less than 1’Medium: Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRj1KYM2FaBsW8G9ooKOToA9PI3mQbJDJ7QGuM3BPM_HlD_KFBMqLvfWO1KiLLekdei0rp_UcAkWCLRbJ3nosFF2KNZp-ciuVAo3plMhXcmGLJwVhJ0aSzUZg39I7GvElixuULecPZo2FmWIoVegJRlXInEyZ57abcxwlYJvMLaRNIjdtf9EDUN4NCBTSZiKOWEO5SYLpqWfw?authuser=0&fife=s16383
-74.17662,40.76771,Small Snag,"Katie Nguyen - Medium diameter, small length; small snag above water",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQRwyUOt4G--fICSKHCkJ4N4WJScBDmyRmbUJ_O1H1jbcGNvHOB0mArkZRjrJZcoBJVhzp3KKjHKs4uc4W1c7hkOBsFlKlXySOKvlvpokFxSnBNrovGnMb0NimvdVil6cYduufH0hBzK5zes8KaOA4VIaQsICCjcqryrCxtcJrTlbKqSK2n3UI5bf7SCsbp5xtBE6btqBg8_Q?authuser=0&fife=s16383
-74.1758081,40.766658,MUST VERIFY - Small Stump,The stump is a part of a tree near the water. The stump is small height and diameter. Meghan Kinkade 2/5/23,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ16xqj_MKCHjB3akFNTU14gyQBSKDTc1t4LwHH8WoU5c_r5FSTLqYKppzlm3tSG_Q9S9aeiw8PQwGrDYanprJX12kCs4ZPyibkREZuXF8cUAfZX2gpBREd6mrBLrLoq7KIibtdDKdCbJvhHvNKD_-L74uIej68ddTVy3fO_R9e2_XZa7I9ZQOEf7w1_JhT8cBeVXWozPIrhg?authuser=0&fife=s16383
-74.1772772,40.7664817,Branches hanging into water,"Hannah Shahinian, 2/5/23, Medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRIDQ1jS7DOIaEsj3Kso2_GxAYuJlj7dqFEEnrxL8A5TkqXu1Px76t7yRoebR5twnBwj944ccGYc3zyCRYwg-wFNO53jz33DJwo06bV2u6DDtwBpqfqkbP9gQ0whsRwSC1X3DMmW2ak4wv-GMrSVTTOVliKZes107tZdBEVqTUeqQweo6-RSvJzGcVFZ0liO5ZffmpgLXaUWA?authuser=0&fife=s16383
-74.17662,40.76779,Large Snag,"Katie Nguyen - large diameter, large length; large snag above water",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSIu4AokOCY0SIbJ7BnNhYDuMAzOHIWmzopL7A0xEhS0H--8HVTz5uG3alpx32I8DWnTajNkfPgkIUnPvnhi4VEHIqZhl5EL7WkpLEYU3IFwe4IseB1iglA3mGCTQt9jaGiwav0K7kHCBJEvaPlUi-sSUJ4ZT-7rCYdnz4eVCe_tY8kUfeVSmofHSESY84Tui9jTcGzgYTqbQ?authuser=0&fife=s16383
-74.1762395,40.7680303,Small Snag in Water,"Medium diameter, small height snag in the water. Meghan Kinkade 2/5/23",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQxarUDhJZSS9Z3SoJuwAANmkVeHs5gpsMqQXrCq8c99sdz_vp8vJSt8JZlE7ZnnoaGbeYQpSmOnfTriCXOT3bg0LfYZhjCByZsA9saRoJVNgtoEsOf16QjMTmqzemz2lKZavfhcwatqaFBjps1hycCYFysavSvSiEeZCcY-QTdytvuRrOZw8BXmBxnpXIAV8WVDvHurusP2g?authuser=0&fife=s16383
-74.17638,40.7675,Log in ground,Aliza Mujahid (February 5)  Very Large: >2’ Diameter at Breast Height. Very Large: >50' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSOdnhEw74-zgCz3oPtpcrf6xJfSWn-W0yQrSFhy70PusddXFjP9SqT7JIqeKAXq8x-kBxj_X-ZfJzqXnuJNh8Qyir1bVD7n7aOv9T2xIB4OeQrjswBlGbaU7FA_NthAKTmhhF4tdm3HpMPP6ukjGvWn2C52KCOzewyCnCaHNGVM4CIObNlyH7t8qNi8dH4GevWHKMUkuOqbA?authuser=0&fife=s16383
-74.1773,40.7665,Large branch surrounded by small branches in stream,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQyKQ3Mj78H_SSNK-jWRt-Dfw9BIvlxzpn3ofxf2_5n7qOLICkoum0nYiRcTM3Jfb0yspQiy0Lq7OiGgc7VTeUMnduYA2qP6kLs9etsIFbOp-uzP3JtJ3KVQ4o4aVp80Y3VVHUNTyfwOatakAr19qGYpqXmfNYNQc4gIpFlEFYdp4R6y-iof0L1tNFGECfYokg0bkzfYPMdcg?authuser=0&fife=s16383
-74.17691,40.7683,Large Snag,"Katie Nguyen - very large diameter, large length, large snag over water",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSuf3XP7wuDoVas3vDJtM_MjKymP5KJVhB961xl0jswPhVpziooRQiQKfZbt7c5MsfHaoXLzLJzKPBsUoUecKzk2DwC54ATem42V7Bce_90McT_ffJwgTLxgbWuyqN-kX9q-j67TQ6GXgE8ZMPZ-Uqkg1G5YdXdjHO1noP4d7vVG2g7qRWa2aLa1Z1TS7Ishp9l3FAcEZpuUg?authuser=0&fife=s16383
-74.1762481,40.7680577,Small Snag over Water,"Small height, medium diameter snag leaning over water. Meghan Kinkade 2/5/23",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRXdi1K6MzRImFCm3RMPifB7GQAc-dgE9h1AJMN9jlVhZh7nQtLbgXDkk1PLQduF_oA1qVvIipbOl_Zjy6LaaZL3562vx2eM6xOqsp-O8qpdXo2uDGbEz22Oq5rFe28KXV65wrj33MHZPf78ONL1dGx2h0wcIklx6uWMbvvu1PdF3t28DkmujMCnQan-m6F-AWCr3CIz8llNg?authuser=0&fife=s16383
-74.176264,40.7678211,log in water,Large: Between 1’ – 2’ Diameter at Breast Height. Large: Between 25' and 50' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQNqSJBOMVdcEf4PV0Dq0JexMMOzAb6j1snrpzP7CzBXmNxGMpAHl88nNRUFdqCD4j4nk9a_qv5OFfVmZjH3w1bUfT8sHSdkiUuIS09audoc-t31LPxezS5CBFYssJakI5e62lHiHCZPBHB-vOZT859mo8eJiP1Ru4X-W3anu2T5zoKWfockx_1LcxZipDDB4X5JsTYo-rYvA?authuser=0&fife=s16383
-74.1772,40.7665,Collection of small branches +bdebris  ,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRYLoNkVKDFQpeGtdCehQTkxG5GnNlN8L6jq_lZIEY7JhDQz6kI5Eyd4Mqq6QJzNe2KcvnSLeUSOHo9c85cq0bVJ_LxjD8dr691ejA8ERwJ-K3Lu9Ujj6JyHYSYH2BkfJ4XsbtUfCO251r_WDf3eeq8tApcIsplhYucMfSorkk03oAOJiG5X7D8BPPG9CE4zGLC2sVaFgslIw?authuser=0&fife=s16383
-74.1768,40.76858,Medium Snag,"Katie Nguyen - medium diameter, medium length; snags hanging over water",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQdAzwR0S_LTDguomw_QwwfEyh3JS3fLmJgbYGOLmSHuB_SCbPev2AJ22lFgwrvtedxxqcXXPsdjWdBie-wp-vA4x7dvkphb0jjMtlYUi4g0u5ZhJuDpbxXZX3YP9CqmaLIf5pJtdKTliTrLY06iRzWgF0AJEZy9bGjJSBoELFJ-C3bhMGvwaT_hgkYd3AVgsZ_4Oqam0nZEw?authuser=0&fife=s16383
-74.1762378,40.7679542,snag in water,Aliza Mujahid ( feburary 5) Medium: Anything less than 1’. Medium: Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQllv9K9K_9vvYUhvCVYzIasff8y9cbSQz22Rq4AoW_-wqjYh0g_H_hahjx71uG7mvz9orHQ483_uEPt8pPOVocMLXgyw9BRRh5sOTkkvakMFZLsh91R1zKDecaHZUQCi0kZfvRoFoDNRb4xvOUPR735Czo65XNcpo5Hu3R2-qemaLipDOenz6PjxEvJ_ATb2mEpmulcb_uNw?authuser=0&fife=s16383
-74.1752612,40.7678544,MUST VERIFY - Medium Fallen Branch Over Water,Medium length and diameter fallen branch that fell into the water. Meghan Kinkade 2/5/23,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRL-bJmCobtAsSU-AQ-4cSl61kGA4pgPY4H90Wskazv12INz8ios8PMdZMDxqTtIATey4jdF2H3FoC9aPB9Rd5od5fM1MJefEzUnEr8uc2HOLaESD0m0kUbqqAIUkk9jPI2p-NsaPPZjcO674oMCBSVGo4oTXTymNjf2l_RLLCbZWgAf_ih02QaYNh4BoFHY8GGy9LIEa65Wg?authuser=0&fife=s16383
-74.177,40.7668,Vine hanging into water,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRk5xuOrdizb92Bx8kBgmSyVTRuSzbxcvsDC2RYGrbJOesxbVFNOR2leX3VNqGjuMClbTQxEU0yCNPI2yz0TxaEa0gHrhNlPijM9lpv1BIMiqdvcLwezkByLQw20Lz84MS35ZVuV8kh_L9m9E7mFo53qWx9AIfMR7NzizI5iqYpO46uQ14nNs5bs75X6x3Ja3GK6ePI26Pphg?authuser=0&fife=s16383
-74.17618,40.76854,Small Snags,"Katie Nguyen - medium diameter, small length, small snags over water",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRV0mqRAI_GpB6x3sB_vCZrw9Ll7cvR5E-_JIbZkKOvgSJJVzXQ9NeO7T5m6NyApt_YXEcPF08nYkt81LUm8dhW25JizWB1sRpzP4I6wyALYU65ROVLS2tBQdaa4kO0QZApRtcA9jAUOHtfEQKH1SDrU-Grm_JT5s5vhQVwRGdsn6BinnNwWdntUAQBZe6NqDAKW5JnKslnqQ?authuser=0&fife=s16383
-74.1760469,40.7682478,log in water,Aliza Mujahid (February 5) Medium: Anything less than 1’. Large: Between 25' and 50' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTpHg5-gSdzebhHHDbe29mcNau6f0_csCSEV__Umv9UXWA3ne86HZV_qDk4T-M7mrokxdZscnRVO6E2ycasYanGrMmWd8s2tbmG-26g7qikrUSAXlJG1xeJRSu8wt5H2oruJxHm1zecIT2IbK3iKBLSxAKDR-vJWqHMWao58sZmNBmqc3T--U27HKTAHSWwwnEn-Dcs7Ax-RA?authuser=0&fife=s16383
-74.1768,40.7672,Very long dead tree,"Hannah Shahinian, 2/5/23, medium diameter, large length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQtil_41AURyn6b_SuCA_edUo5KKWCS6gtQ2rCJ04s021Lg9yu216msgdiNQToftbkHUdG0LRf8-7fQKJJ6AGR-3Pm9Alu6_e3w1lg-SzN02gsX120NenB9edIFowSwND9MpoFsxTSSXmBFrzTQyZet6Db4S-_hC3epq1CcC3p32_IMC5rBNjWtivuB0RHSXYO_ehXSg-kt-A?authuser=0&fife=s16383
-74.17635,40.76865,Fallen Dead Trees,"Katie Nguyen - medium diameter, small length, two fallen dead trees",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSIiXSHqnhdreuOoREkPZgMpiJSeROZ46GTkpvNEHlxu_y78yQxrlj8b_4F3hsOfU1OXZ7rTHo66J5ZYwe15sVKV2XFKjEQSD_1NE59aoNvg5STqmnHZuI3k-oPjkCNZb_v0ltIgTGsfjIDi58ELy_bZhsxKR6WO7X6P_gmC4TXTn1PK8iQdnDmbcLKExIr8csQHCYyIcO8vw?authuser=0&fife=s16383
-74.17579,40.76843,MUST VERIFY - Small Snag over Water,"Medium diameter, small height snag leaning over water's edge. Meghan Kinkade 2/5/23",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT9ffYzbIEpSzo3wrMUTlrqrHt0JidMlGKgDdq-CLmEB04xyvb3m2qo3hH2N_Sq-mPBbyREC-XAN-NnDGOeEKYio7Kn7URdjg77fagZIRKu8Z98y_y5nvZwmRO1u0denB92hjCed2zoeZWdEs3PyixIPNgSpyQO5GxMqyfzNfUaiiLOPzP-gQsP6gV0Fi9AqWgv51tHCEZ9WQ?authuser=0&fife=s16383
-74.17508,40.76856,MUST VERIFY - log in ground,Aliza Mujahid (February 5) Large: Between 1’ – 2’ Diameter at Breast Height. Medium: Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRNxwvXSDZjnc2iyAGKnc113fQPWXaLRxOTkj9mlEUdOq8AhIm0NyX5N1-2VeyZf7LGsAM4vAWtIOThvD7g0j0tcCbX_5N4R2X1NgJlfxB1UuTk4Nw4nNvhhYhYpJfE96HW-s5lcPukCsDd_DoQyIwuxZFTT9Rx0j_Gp9lMdW3lhZZ7ABVgWBAd8g2g--hteLf9OCcQte_0nw?authuser=0&fife=s16383
-74.1766,40.7677,Snag in water,"Hannah Shahinian, 2/5/25, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSmd_fIVOUWKe9RUPBhvWerNCmsHc3v3WsiCg9TmFIAU5DYXVp13MfsgJ_0f5jQnhbVUw67Lah6hdBS2EJXiyIDChbDY7uDetgKFNie9oaeul2N9Ze2u_Zwbb49tAvZk6moF09as0pDubv1A_OEqTV7UJPZr5ZBXdi4GH1KD2nO4NiWmTRrSgDA-9Q0NHhW9__2P9J1j3v7DA?authuser=0&fife=s16383
-74.17624,40.76852,Large Branches Over Water,"Medium diameter, large height branches hanging over water. Meghan Kinkade 2/5/23",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQFXPv6sHvQfBLF0zEOe4DG7z3fw6_ow9whoTJT3TWpTw0yXtmFJGUsfO9uI5GGXD2wedmBNXG5sjDGe0rF1EzkySRQkYivIuRCu2q3zoCKWvfG1lIMaUbgfvNzX5rouucPh-AcKd44MrzZX38mi2GDaZgearK0UNQ35hb7SY6J1UFImNoytQnyE_ZwrGeBak91DUt5024QIw?authuser=0&fife=s16383
-74.17767,40.7646,MUST VERIFY - small snag,Aliza Mujahid(February 5) Medium: Anything less than 1’. Large: Between 25' and 50' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQZQ0Pubi-2qO2Oepv-9QkDIQtsbQnv5PrC7jSbU-aD6LkW9rP4frHT5BauMApE9bQiYyLQ7RIlvtMoguyssn8lK9XhZE2PcBFI4UrOs0wXHyJBBq2Z0P_8yvYlGw1e60I956yzdldf9Qr-C3m24uSDXJ-iQogF79l7PGjZD2TV8VS0w7C7_a8YANLIsBTxsX4bTBBndR0IHg?authuser=0&fife=s16383
-74.1764,40.7676,Branch in water and shore,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQLKj1P9X3_bg1bIobwiaxH2uXIysWVTZD1MXHKh1sFsH_xqExvQHBmtQCwctbPXl1yinmYC4e32_jH-Lb3RevVKVWd0cGth1lSMU5BE2qChKkGb0GiglkBtCD-VLoeWOxAPsa16HLsuiFiAlq_aAE2k3b1K1plI-mJo8bFBbIu9msWtln2ZOC_tYaVCOoZY6npn5kjj4SLSw?authuser=0&fife=s16383
-74.17638,40.76758,Medium Snag over Stream,Medium height and diameter snag over stream. Meghan Kinkade 2/5/23,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQyRQ9lNP5N-Jo3v_NiiBCh3BOBGPmHUfbn8vxzUXS9y43AFWarbvsjM_szjpEEp7Y_JMuVZRk2N-OnY0QXzz5IaBUTqxvWlvxqPKrGUHfueZfqcxvDPoQ-CS6apVd6BAXdZWuEb4VnAavkAmvl7Bqp24plouvDBby0BZyRYWjypi-UKjt26O4EeIDAz41gFIq_Kng0_VTFlg?authuser=0&fife=s16383
-74.1762,40.7681,Branch frozen in water ,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSPl_OMxksTAPKl6WIrnPpR1e8g7c67U898PU5NINV7Ti99D9HP0t31lHt4hep6G60JY9_SFvW9GikMuUvc0IGchm0ds5gARIay5Brdc68T_PvG_KGw37Wqni28Z7QbgiXrLWyX2Wp-2uYUgQNMm7uOa3nk7XwzdrSyS_h6dr5Ust4gJRJuuLngHaS4x_Da1aCC8isV8EvtIA?authuser=0&fife=s16383
-74.1771,40.76631,Dead Tree by Water,Aliza Mujahid (February 5) Very Large: >2’ Diameter at Breast Height. Very Large: >50' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQbquCKQgqRsDHHkl6x1vwhgJLmkzCIcUgi8ziK41I9w2OlADVTOxguEGRLseiUv2SVpLtDvoTz4T7JHFTDzmeKFRDqu8SbXaTIn6GwyoAaKYXPRlcjiM3TZpIeT6N-rlgcWyfgp-tE9RfkKQ0gbqq6fcjzr3uNV0QGxFn2-Guxrevm5HkesboIGKRP9tTRr1foxrxoeddfLQ?authuser=0&fife=s16383
-74.1762,40.7682,"Branch hanging in water, attached to tree","Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSPakBEm7uyanCJs93wINh07b8bo-xP_spGYUPFHTHoKOelSF8AlmvuZ4QVJy4Swr09haaI26yphtVhbVKqH_-CLbZgcUJd9vgy4W_5rVnl8BLiIy6hG5CK4kUbANpaO4cItRAIistyA6tvPBlAkO8EGRLKF3FNfVvKiyN3jrjVJYcnTEO2ttfU8uISeYrUX5UkqJkjM5wVBQ?authuser=0&fife=s16383
-74.1762936,40.7672988,snag big,Aliza Mujahid(February 5)  Medium: Anything less than 1’. Medium: Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTdPlFL3d0AGy2iTDEAxoTuPylW6h8hWzXYmhZSNYDSMKGJlXvqjcDyJeCwZGYlVaD6jK5Dk2OYYYHXDZdf28FAZxnHHG91Zz-nW5yGB43LjYnRd1w_04GpvyJQKtTAAMgzEvjp-szCAoFjL4gmnVlxAH7bfdPfQa2psstCARmr9GlxgXfwVMpIQ75XanJAmOAdKBCzfVV2Mw?authuser=0&fife=s16383
-74.1761,40.7682,"Branch hanging into water, may fall","Hannah Shahinian, 2/5/23, medium diameter, large length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTA10UkRyjgwyH7DlZfR90QN5Oqw1a6OckMH0lvF3dwHOWSH4zr3p6x6j4stfvWSM6SJ4VW82X6Gu_pQb1nxPv577JlsCiZRWqOUfQrjwIU_epZXC-Q8fyxwEZUABC31E8brfD8zbSbS-xuqvtMY7TpyfquVpsmawjz9YbIlxiLt0GTsS9Eo4AUN13Wn0iodoILk2X-MYDLhg?authuser=0&fife=s16383
-74.1761,40.7683,Branch hanging into water,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ-Z8G-csniy7OfpHJmCd-S2t1Dc-jmXPMem0qPx5e9aqDf7cUFt-R0XdHOzGZN6hfShSoXSz2otxyVxDCQ_ck2MGCWDHrYXPyQXVdlZGY_cfHfIoqMoq4mGEIS_sjyztHsixr6Hdl355t4de-Yc6rPHbfJDRqM0XOOhqcLIIZaDEHRdvdXgBBXjr35_SdY8f4BNs3lSWX5RQ?authuser=0&fife=s16383
-74.17616,40.768,"Dead, fallen branch close to water",Aliza Mujahid(Feb 5) Medium: Anything less than 1’. Medium: Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTm6QWRHI1UfG2kd8dUvMET4JUhKXSFPJ5VFI-qlyDYMqAAWVzzMMFQpIN4BHZcely1Sxfl4TRM1E_GR0ViLkRCe0v7V5Je5JDsjZIzUvK2Uryq17s5tZPCiITf7nSIwufzBnGvn_ILw5i7X1HcI0kaIoPcDfmuq4aS37tLKTNTIEM9wMmsGuUsp-LQlZm9M77nfMnNMC6lSA?authuser=0&fife=s16383
-74.1785883,40.7653083,Large Snag in Water,"Jhanvi - Large snag in water, large length of about 30' and small diameter",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSWF5-kzw9RYcVCG9U6PPYj0fhwAU5Kwh4m17sg_pT7QNMOUwhjByRfNwsMHRxyXA7nLS5HZ7t1-v_WNRZlIdiNgOnt3wkMK21VzCtz2CSEqJDImS7WQNNpua2tCjwM_p9TZtey09JQMN78hi9scI6GZtv08RvF6wITlBoP1uXorQhmD7H7J6E7qNooERiul64BQVdsN9Udiw?authuser=0&fife=s16383
-74.17643,40.7679,medium snag in water,Aliza Mujahid(feb 5 ) Medium: Anything less than 1’Medium: Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ_LXTMHE9FltiIE4B26FRntnnvAJjrXBJPDOk_HT8gormf-DXB3_OmNf85gTxJW_ZaP6sfnGZRzh6tjERu3WPTeqFKdnjzxNj4bPMoFhWL9ghAdmr1DhrB7rDxsRvI2SpK8GMUYGOtDab0l595JOSowkbBeZv7rkpq7M9v1LNGjYEtmq37bMqdLpOtq2DGGTuzFsIj_YP8Kw?authuser=0&fife=s16383
-74.1761,40.7684,Wood pile by shore ,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT7hK09bXUYKrwXn7D0DEwoHiM875uGtc-CJiiB4yXc9cBdjwkM4jPGBjvO2YbQYX_Xy3XOq2EKygC5Co87YLPsk42Jhxt9_eSYutp8eBd1_WAjL5azugQ8kzPqU32PHKFDeZRzg_nNa1j7w8wKiN2sp_iuXx-CqayE0DuODQjU82Ce8AqDFhj4iujx5kVBXn6cZVMdH7aH_g?authuser=0&fife=s16383
-74.1777633,40.7656783,Dead Tree,"Jhanvi - Large dead tree close to body of water, large diameter and length > 50'",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSWFYLBnGZSkpA8ZmPV1Pgh9SLwpmYqgVGJkHRdVmdOzkvXShrGpcH4DeGiHsODPBE8F_UpdfzxBedNSadrXVwl8hpcEyqLRnDtEtigS39_5IUKsbqe66omE5OshK8zxlwM10XX8N4Gbckjs0GifnhqdJ_BG8ZKQjPeUSUlleW1VWinkw-ZCDbOrJMNJlH6uO08TtTx9NJ8KA?authuser=0&fife=s16383
-74.1761104,40.7685426,snag closer to water,Aliza Mujahid(Feb 5) Medium: Anything less than 1’Medium: Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQg9G55XSV-STaqpVGII2fbYnVw7Oe-8KDVh2TwnmkMFY4XtisfN7u3D5c7HmMdSEssrAkWigHDt7vv4aCiWgT-79jKD3mQWSphmZRBox27xpJm41B9jJ0VvlTlD67JH4eeAVotsildiKAqJ9koUsEZQh9FjOhaMw-hUderCPNAlJ2opmeZySqWgknDLH3cWGhIOLHs9Mo2lA?authuser=0&fife=s16383
-74.1761402,40.7683655,Branches in water,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTtZy8pwWR9wtAPZAiq8Uoodf95hwfwodiWRqjoTiC9u30xCJJ9MNBlHrAvipPGUVDgD0Xzd2qS5NOwLsok-hvUTTOO9FPcKvybY4l8d6R-zL5M7Pum9LRDApMNvB9C6Z6hm0sJKcY-uj36FxGPokTXXaJ386sJQm0S9klO7ELXkD6xqo3qOw5gYEzhHsmUnC1aUsq8Z6gDDQ?authuser=0&fife=s16383
-74.1762,40.76818,snag in water,Aliza Mujahid(feb 5) Dead branch in water. Medium: Anything less than 1’. Medium: Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRroikmepkQuBFYDItullP0S1c7nrvCJmdTDpqdQMRneXZ6Ok942B4rg0Eko07D32GKwFmlNlUZcNAex1IXrbSjE_6A-ETuxdrxM1s7-MHGLK2i3tKaOHOh5xDjD0x0t1sb0NYTtRqq-xCPllbeF1jZIVF1QqUtx7Ngz1qKX_Qb-fi_SCDt5Ka7OcEAcR5SfVL_t-CoGEz0fA?authuser=0&fife=s16383
-74.17646,40.76753,Small snags near water,"Jesica Rana ( 2/5/2023) Medium diameter less than 1’, Small length less than 10'",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGR6x_mP9BBlWgfd2I0ydJq7Sv2_kKJZxGZphTbqchu7q8VSQ46xKKhsGKlr_jhUCo0A6iDqjyM6EzEpCytOjqzgurSE31mUsj-FiaNIrqdNE3-RlGy9piTm5o0ZeU2L-3ipN6nvtaSkIHXNuQ6nLDSwU4kIsMuP6rfRfA94nX3NAVqQK8GUldEAWal5_Pxu8OFWIvxy3epMwQ?authuser=0&fife=s16383
-74.1769167,40.7683867,Branches above water,Jhanvi - Branches from medium-sized tree hanging above water,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT12Pv3D04a5U3RfZraEStNuuhK42d-z1PCtusBecY6SBV3DttZ0wPYQR84MCRmooptjqdrhb-6barAepVy_L-SqxaskVsHHw98mBtj-xkF1LfSrpBdgNQdaMFADFgukRq41Q-UFGnqG-XGxSZ0T5iMYuJARGt4_GteggDimQva4Jexkqc9xRVeJ_9kxEMM7Jh1Nm4ooEpi4w?authuser=0&fife=s16383
-74.1761,40.7688,"Large dead tree, leaning on another tree","Hannah Shahinian, 2/5/23, large diameter, very large length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTtKPcv_lz3ENntcj-gjLknKgUpSt40eMf-v7A1UimvPbgc0TVmhzK7KDfoV0_PPibe9HOVL6xTTMHMOCuElByPZiRqtOjnI2USA_QIho1uujZlBbKvJGFm7oWsqWbD67FcpdVeVDA0VSiY3l4Gu6yGvfSMHndBoz600xDZT1lLc_cJVvQqwu4-uq-ZszuKXkOi5lUs2vFMAQ?authuser=0&fife=s16383
-74.17623,40.76813,Future snags,Jesica Rana (2/5/23) Medium diameter less than 1’Medium Between 10' and 25' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTXX53ZHuE-715lTVzPfhjAR-mJWspiDULlYnpzBMNgYv_FwhiHsnOIL4xXLHd5sIqWqtAGQK895bPtZre-l8zHnwgEP2rz-AX_Y-qpUR55d_Tic8LMUIYiHz0QqZMUYGRRLj303Pv96mAA5C0-OfLRq8K509wDf2dVcQNpl9VvRgZhfqjIGBvH9VAS0Z8OMlseSmGJ-pQCgQ?authuser=0&fife=s16383
